"","m.pts.Id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","scene"
"1",2,0.462652488061793,0.464277451740017,0.462662745030032,0.461318111795362,0.461290194687663,0.460445668687802,0.459439632308381,0.459261378556746,0.458891054626038,0.457296395474863,0.455819378963069,0.456087939547523,0.456637473083675,0.456220996985471,0.45524599504341,0.4544719793176,0.453904564673484,0.453330037008864,0.452836611323253,0.452024647170799,0.451094945621648,0.450720173035178,0.450381140997889,0.450012813524703,0.449593127093744,0.449462634783675,0.44921736700769,0.448675754514662,0.448013129064458,0.447454876121779,0.447226020154876,0.44712176032177,0.447101454248467,0.447057494600319,0.446763668842317,0.446327987142473,0.446053494913766,0.445762949913263,0.445563602745225,0.445573571164051,0.445628269392813,0.4457677462423,0.445887636592779,0.44617826583033,0.446421704444643,0.446565943134254,"x20180521"
"2",3,0.458122425702016,0.45738901197436,0.453874572388084,0.453389699016564,0.454381226442616,0.453712982715058,0.453284420027821,0.453294351311424,0.453490449170575,0.452887618998549,0.451402690402481,0.450374413429699,0.449971144651963,0.449918953387571,0.449539058190778,0.44932847110537,0.448952889664416,0.448733423229386,0.44849251216548,0.44890051346106,0.449384302578853,0.450100336954495,0.450858606323566,0.451560461658908,0.451993070125667,0.452482774302798,0.453344381566578,0.453889576467142,0.45377361702978,0.453512315007146,0.453131905557093,0.453011191755066,0.453352607755644,0.453488341309398,0.453233182719182,0.453131950747459,0.452993204613188,0.453037087731866,0.452928727623595,0.4527259896369,0.452448496036673,0.45218425549463,0.452089821732373,0.451873080056554,0.451694270366007,0.451565891251901,"x20180521"
"3",1,0.42397845049825,0.419273303023466,0.418944770549019,0.419288229159461,0.419029684376823,0.419903120650521,0.41958579048801,0.419280983012519,0.420632141991347,0.420139842426903,0.419975219596715,0.421075314854599,0.421752124272316,0.422251015060552,0.422802388339274,0.42369021913218,0.425082724623632,0.425926073183066,0.426161336879162,0.426744272552256,0.427563664424179,0.427873271592404,0.427967367199659,0.428131971619531,0.428537255834006,0.42902014441423,0.429369574505708,0.429575621995119,0.429980088144903,0.430578442281548,0.431350494040846,0.43178608307124,0.432132669735495,0.4323224207694,0.432789810081587,0.433459224965033,0.4340261328831,0.434325446420879,0.434610054553514,0.434877230609921,0.435336888902142,0.435690851968764,0.436001886448904,0.436244415607262,0.436480946952414,0.436714382328236,"x20180521"
"4",7,0.462417631289992,0.457188008171915,0.4586852879398,0.45837377515245,0.458424261215131,0.460624977139832,0.462284644525643,0.462881276134961,0.463649624181798,0.464498268466683,0.46512183981269,0.465694172445799,0.46658497606898,0.467136489767852,0.467181096505764,0.467033951078209,0.466663156000354,0.46667052947554,0.467384262599077,0.468063684904313,0.468757913344464,0.46912188330889,0.469185487737789,0.469335042213857,0.469460744837843,0.469161940575079,0.468605414859935,0.467928566668639,0.466995162993006,0.466239082331337,0.4654372943367,0.46516352355923,0.465076431361211,0.46490871925487,0.464592051833481,0.464191339879615,0.463485056438371,0.462848096973386,0.462089155978247,0.461459587045583,0.460910520525662,0.460630953161154,0.460430411210532,0.460177573060528,0.459839414861295,0.459429268046539,"x20180521"
"5",8,0.44594437103484,0.450454181113312,0.452676281511397,0.453284135111602,0.450717198713575,0.451092398088399,0.451106832155762,0.451595626192183,0.452822469661253,0.453888663966314,0.455058773809987,0.455936993496583,0.456084960662585,0.455786934445825,0.456265752294764,0.455520540366189,0.454710420485892,0.454572969411724,0.454032787808481,0.453914439648241,0.454002849353995,0.453454130208234,0.453028692583689,0.452931918352966,0.452517549236962,0.451951152222587,0.451717088949929,0.451603765258354,0.452100184324812,0.452258357756059,0.452420013128409,0.452830092832031,0.453279610260134,0.453207296116862,0.453102644074719,0.453014646295179,0.453247568723669,0.453423334136791,0.453757332553299,0.454162679879116,0.454385779189909,0.454358308102111,0.454403540000294,0.454721865507382,0.454830014315904,0.454963126536139,"x20180521"
"6",6,0.465224143064216,0.47256823203412,0.477615742434276,0.478290812819809,0.479433038127151,0.479424034377802,0.477281875445326,0.476583992968158,0.476187318055496,0.47338109010063,0.470910189865207,0.469045954230154,0.467539586108499,0.467070205627855,0.467752971336811,0.466811249984507,0.464967435408444,0.463218404424482,0.462111290075578,0.461497043122686,0.461118504716255,0.461072518962436,0.461110452670142,0.460802542027423,0.460313141458158,0.459565588494263,0.459079916252765,0.458930495695288,0.458828303097375,0.458715697272002,0.458599277957924,0.458307680379384,0.457961557573724,0.457595467499823,0.457198589329018,0.456697272726314,0.456035421898334,0.45547506013666,0.455031410827044,0.455056146918031,0.455247305880312,0.455132389843949,0.454911053750514,0.454698889563375,0.454528361130002,0.454229681373399,"x20180521"
"7",4,0.455274082451068,0.458889526547981,0.456813007325676,0.453427447814555,0.450069672195934,0.449206185868536,0.448992058531281,0.448997337479155,0.449276416037578,0.448939453947307,0.448163109205108,0.447289095082104,0.446251491493156,0.445472405119723,0.446467107092501,0.446975170840841,0.448018356065058,0.448549430863021,0.448330084746353,0.448316567405755,0.448229150801215,0.447861662442587,0.448094164021476,0.448380911315219,0.448660948600814,0.449056899776768,0.449250454212038,0.449280636416374,0.449683086026884,0.450265136018939,0.450646759884808,0.451126339009403,0.451534152586625,0.451861805177765,0.45209323304279,0.452606231341223,0.453258705403882,0.453710490369941,0.453906017731014,0.454115546693689,0.454300239857955,0.45439426159278,0.454518991361393,0.454721188101969,0.455019695248759,0.455235528536752,"x20180521"
"8",5,0.46322445492591,0.464678827179258,0.465271441051413,0.467203978466681,0.469316727125651,0.471636431784341,0.474402918756156,0.474101836611311,0.471490792875224,0.469949724856952,0.469556884117278,0.469862077472479,0.469822912183861,0.46899850806194,0.467598202880424,0.466434000007694,0.465556384473048,0.464977232253906,0.464783417850252,0.464979998850759,0.46559230341267,0.466159715075285,0.466022743852054,0.466253591951725,0.466359796128035,0.46642918309193,0.466864004705598,0.466993847281095,0.467092989239674,0.466676384780042,0.46627822805119,0.465771058799718,0.465482609419584,0.465209780903142,0.464887432337479,0.464461288991529,0.464317755716112,0.463934069796471,0.463349375427044,0.462866063620874,0.462641279264326,0.462569906247211,0.462171064940443,0.461566562413013,0.46099350045686,0.460470212660898,"x20180521"
"9",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x20180521"
"10",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x20180521"
"11",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x20180521"
"12",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x20180521"
"13",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x20180521"
"14",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x20180521"
"15",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x20180521"
"16",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x20180521"
"17",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x20180521"
